"","source","target","PhyloDist","Accuracy","run","Family_source","System_source","Family_target","System_target","Group","System","Transfer"
"511","roma1327","ital1282",1105.20559710308,0.21916,8,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"512","roma1327","ital1282",1105.20559710308,0.22622,2,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"513","stan1288","ital1282",905.922658149184,0.38578,3,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"514","stan1289","ital1282",905.854564946106,0.37725,2,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"515","stan1289","ital1282",905.854564946106,0.38824,6,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"516","stan1289","ital1282",905.854564946106,0.37725,10,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"517","stan1289","ital1282",905.854564946106,0.38902,7,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"518","stan1289","ital1282",905.854564946106,0.3851,8,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"519","stan1289","ital1282",905.854564946106,0.38431,5,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"520","port1283","ital1282",906.023810555742,0.37243,2,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"521","hind1269","ital1282",4792.16835166982,0.14386,2,"Indo-Iranian","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"522","ital1282","ital1282",0,0.46611,5,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"523","ital1282","ital1282",0,0.46611,4,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"524","ital1282","ital1282",0,0.46454,10,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"525","ital1282","ital1282",0,0.46533,6,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"526","ital1282","ital1282",0,0.46847,8,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"527","port1283","ital1282",906.023810555742,0.37321,4,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"528","stan1290","ital1282",904.06430416814,0.36869,9,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"529","port1283","ital1282",906.023810555742,0.37478,6,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"530","hind1269","ital1282",4792.16835166982,0.14857,3,"Indo-Iranian","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"531","port1283","ital1282",906.023810555742,0.37635,7,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"532","stan1288","ital1282",905.922658149184,0.37479,8,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"533","hind1269","ital1282",4792.16835166982,0.15171,6,"Indo-Iranian","masc/fem","Romance","masc/fem","Different","Same","masc/fem - masc/fem"
"534","port1283","ital1282",906.023810555742,0.37635,1,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"535","stan1289","ital1282",905.854564946106,0.3851,3,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"536","ital1282","ital1282",0,0.4669,2,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"537","roma1327","ital1282",1105.20559710308,0.22308,10,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"538","port1283","ital1282",906.023810555742,0.37243,10,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"539","stan1288","ital1282",905.922658149184,0.39206,6,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"540","stan1288","ital1282",905.922658149184,0.37322,1,"Romance","masc/fem","Romance","masc/fem","Same","Same","masc/fem - masc/fem"
"541","stan1288","latv1249",4407.51001429853,0.14372,6,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"542","stan1289","latv1249",4407.44192109545,0.14909,6,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"543","hind1269","latv1249",4792.7678356404,0.04318,6,"Indo-Iranian","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"544","stan1288","latv1249",4407.51001429853,0.1251,1,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"545","roma1327","latv1249",4407.25213783855,0.11996,2,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"546","hind1269","latv1249",4792.7678356404,0.05212,1,"Indo-Iranian","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"547","hind1269","latv1249",4792.7678356404,0.05212,4,"Indo-Iranian","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"548","hind1269","latv1249",4792.7678356404,0.05063,10,"Indo-Iranian","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"549","stan1289","latv1249",4407.44192109545,0.13345,1,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"550","lith1251","latv1249",917.246311338604,0.12797,2,"Baltic","masc/fem","Baltic","masc/fem","Same","Same","masc/fem - masc/fem"
"551","lith1251","latv1249",917.246311338604,0.12797,6,"Baltic","masc/fem","Baltic","masc/fem","Same","Same","masc/fem - masc/fem"
"552","stan1290","latv1249",4405.65166031749,0.12037,7,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"553","stan1290","latv1249",4405.65166031749,0.12037,10,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"554","stan1290","latv1249",4405.65166031749,0.12484,1,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"555","stan1290","latv1249",4405.65166031749,0.12112,9,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"556","stan1290","latv1249",4405.65166031749,0.13377,5,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"557","stan1290","latv1249",4405.65166031749,0.10995,6,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"558","latv1249","latv1249",0,0.34939,2,"Baltic","masc/fem","Baltic","masc/fem","Same","Same","masc/fem - masc/fem"
"559","latv1249","latv1249",0,0.39109,4,"Baltic","masc/fem","Baltic","masc/fem","Same","Same","masc/fem - masc/fem"
"560","latv1249","latv1249",0,0.38811,8,"Baltic","masc/fem","Baltic","masc/fem","Same","Same","masc/fem - masc/fem"
"561","latv1249","latv1249",0,0.39481,9,"Baltic","masc/fem","Baltic","masc/fem","Same","Same","masc/fem - masc/fem"
"562","latv1249","latv1249",0,0.35163,1,"Baltic","masc/fem","Baltic","masc/fem","Same","Same","masc/fem - masc/fem"
"563","roma1327","latv1249",4407.25213783855,0.13039,4,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"564","roma1327","latv1249",4407.25213783855,0.11475,1,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"565","roma1327","latv1249",4407.25213783855,0.12741,9,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"566","roma1327","latv1249",4407.25213783855,0.12964,7,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"567","roma1327","latv1249",4407.25213783855,0.13113,6,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"568","roma1327","latv1249",4407.25213783855,0.13337,5,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"569","stan1289","latv1249",4407.44192109545,0.15207,4,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"570","stan1289","latv1249",4407.44192109545,0.13792,10,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"571","stan1289","latv1249",4407.44192109545,0.14537,5,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"572","stan1289","latv1249",4407.44192109545,0.14388,8,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"573","lith1251","latv1249",917.246311338604,0.12872,4,"Baltic","masc/fem","Baltic","masc/fem","Same","Same","masc/fem - masc/fem"
"574","lith1251","latv1249",917.246311338604,0.12872,5,"Baltic","masc/fem","Baltic","masc/fem","Same","Same","masc/fem - masc/fem"
"575","lith1251","latv1249",917.246311338604,0.12797,8,"Baltic","masc/fem","Baltic","masc/fem","Same","Same","masc/fem - masc/fem"
"576","ital1282","latv1249",4406.83187900851,0.14898,10,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"577","ital1282","latv1249",4406.83187900851,0.14898,1,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"578","ital1282","latv1249",4406.83187900851,0.15419,8,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"579","ital1282","latv1249",4406.83187900851,0.15345,5,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"580","port1283","latv1249",4407.61116670509,0.13493,2,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"581","port1283","latv1249",4407.61116670509,0.1312,10,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"582","port1283","latv1249",4407.61116670509,0.12748,5,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"583","port1283","latv1249",4407.61116670509,0.13344,1,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"584","port1283","latv1249",4407.61116670509,0.13195,7,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"585","port1283","latv1249",4407.61116670509,0.13642,9,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"586","stan1288","latv1249",4407.51001429853,0.12659,8,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"587","stan1288","latv1249",4407.51001429853,0.12287,2,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"588","stan1288","latv1249",4407.51001429853,0.1318,4,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"589","stan1288","latv1249",4407.51001429853,0.12138,10,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"590","stan1288","latv1249",4407.51001429853,0.14148,7,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"591","hind1269","latv1249",4792.7678356404,0.05212,9,"Indo-Iranian","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"592","hind1269","latv1249",4792.7678356404,0.04616,8,"Indo-Iranian","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"593","lith1251","latv1249",917.246311338604,0.12574,9,"Baltic","masc/fem","Baltic","masc/fem","Same","Same","masc/fem - masc/fem"
"594","latv1249","latv1249",0,0.38662,6,"Baltic","masc/fem","Baltic","masc/fem","Same","Same","masc/fem - masc/fem"
"595","roma1327","latv1249",4407.25213783855,0.1289,10,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"596","roma1327","latv1249",4407.25213783855,0.12964,8,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"597","stan1289","latv1249",4407.44192109545,0.14164,2,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"598","stan1289","latv1249",4407.44192109545,0.14909,7,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"599","ital1282","latv1249",4406.83187900851,0.15196,7,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"600","ital1282","latv1249",4406.83187900851,0.14898,3,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"601","lith1251","latv1249",917.246311338604,0.12499,3,"Baltic","masc/fem","Baltic","masc/fem","Same","Same","masc/fem - masc/fem"
"602","lith1251","latv1249",917.246311338604,0.12872,1,"Baltic","masc/fem","Baltic","masc/fem","Same","Same","masc/fem - masc/fem"
"603","lith1251","latv1249",917.246311338604,0.12574,10,"Baltic","masc/fem","Baltic","masc/fem","Same","Same","masc/fem - masc/fem"
"604","lith1251","latv1249",917.246311338604,0.12648,7,"Baltic","masc/fem","Baltic","masc/fem","Same","Same","masc/fem - masc/fem"
"605","ital1282","latv1249",4406.83187900851,0.14972,4,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"606","latv1249","latv1249",0,0.35014,10,"Baltic","masc/fem","Baltic","masc/fem","Same","Same","masc/fem - masc/fem"
"607","latv1249","latv1249",0,0.38364,5,"Baltic","masc/fem","Baltic","masc/fem","Same","Same","masc/fem - masc/fem"
"608","stan1290","latv1249",4405.65166031749,0.12409,8,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"609","stan1290","latv1249",4405.65166031749,0.1159,3,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"610","stan1290","latv1249",4405.65166031749,0.11739,2,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"611","port1283","latv1249",4407.61116670509,0.12674,4,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"612","hind1269","latv1249",4792.7678356404,0.04244,5,"Indo-Iranian","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"613","roma1327","latv1249",4407.25213783855,0.11177,3,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"614","hind1269","latv1249",4792.7678356404,0.04095,2,"Indo-Iranian","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"615","stan1288","latv1249",4407.51001429853,0.1385,5,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"616","latv1249","latv1249",0,0.35163,3,"Baltic","masc/fem","Baltic","masc/fem","Same","Same","masc/fem - masc/fem"
"617","stan1289","latv1249",4407.44192109545,0.15132,9,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"618","latv1249","latv1249",0,0.38588,7,"Baltic","masc/fem","Baltic","masc/fem","Same","Same","masc/fem - masc/fem"
"619","stan1289","latv1249",4407.44192109545,0.14239,3,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"620","ital1282","latv1249",4406.83187900851,0.14749,2,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"621","hind1269","latv1249",4792.7678356404,0.04988,7,"Indo-Iranian","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"622","ital1282","latv1249",4406.83187900851,0.15419,6,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"623","port1283","latv1249",4407.61116670509,0.12822,8,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"624","port1283","latv1249",4407.61116670509,0.13344,3,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"625","hind1269","latv1249",4792.7678356404,0.05063,3,"Indo-Iranian","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"626","port1283","latv1249",4407.61116670509,0.12971,6,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"627","stan1288","latv1249",4407.51001429853,0.12882,3,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"628","stan1288","latv1249",4407.51001429853,0.13031,9,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"629","stan1290","latv1249",4405.65166031749,0.11144,4,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"630","ital1282","latv1249",4406.83187900851,0.15494,9,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"631","hind1269","lith1251",4792.66610527991,0.08151,4,"Indo-Iranian","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"632","lith1251","lith1251",0,0.36201,9,"Baltic","masc/fem","Baltic","masc/fem","Same","Same","masc/fem - masc/fem"
"633","latv1249","lith1251",917.246311338604,0.12557,10,"Baltic","masc/fem","Baltic","masc/fem","Same","Same","masc/fem - masc/fem"
"634","latv1249","lith1251",917.246311338604,0.13572,5,"Baltic","masc/fem","Baltic","masc/fem","Same","Same","masc/fem - masc/fem"
"635","lith1251","lith1251",0,0.36056,2,"Baltic","masc/fem","Baltic","masc/fem","Same","Same","masc/fem - masc/fem"
"636","hind1269","lith1251",4792.66610527991,0.07571,8,"Indo-Iranian","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"637","ital1282","lith1251",4406.73014864802,0.12279,8,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"638","roma1327","lith1251",4407.15040747806,0.06796,10,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"639","roma1327","lith1251",4407.15040747806,0.05057,3,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"640","lith1251","lith1251",0,0.36346,8,"Baltic","masc/fem","Baltic","masc/fem","Same","Same","masc/fem - masc/fem"
"641","stan1288","lith1251",4407.40828393804,0.10336,8,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"642","stan1288","lith1251",4407.40828393804,0.10046,7,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"643","ital1282","lith1251",4406.73014864802,0.13148,9,"Romance","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
"644","latv1249","lith1251",917.246311338604,0.13717,9,"Baltic","masc/fem","Baltic","masc/fem","Same","Same","masc/fem - masc/fem"
"645","hind1269","lith1251",4792.66610527991,0.07281,5,"Indo-Iranian","masc/fem","Baltic","masc/fem","Different","Same","masc/fem - masc/fem"
